persona_id,household_id,method,city,days,start_date,memory_sample_id,memory_source_event_id,memory_source_day,price_csv,vpp_start_hour,vpp_duration_hours,vpp_events_json,status,return_code,elapsed_s,output_dir,log_file,run_summary_path,exit_code,energy_kwh,energy_kwh_per_day,day_ahead_total_cost_eur,day_ahead_weighted_price_eur_per_kwh,day_ahead_price_unit,day_ahead_price_source,vpp_window_energy_kwh,vpp_window_energy_avg_per_hour_kwh,vpp_demand_achievement_ratio,vpp_appliance_avoidance_success_rate,user_pref_score,appliance_task_completion_rate,physical_appliance_task_completion_rate,policy_output_covered_appliance_services,policy_output_uncovered_appliance_services,policy_output_absent_appliance_services,counterfactual_baseline_status,counterfactual_baseline_id,counterfactual_baseline_source,counterfactual_baseline_basis,counterfactual_baseline_event_count,counterfactual_baseline_vpp_window_kwh,counterfactual_actual_vpp_window_kwh,counterfactual_capacity_upper_bound_total_kwh,counterfactual_capacity_upper_bound_avg_per_hour_kwh,counterfactual_actual_shed_total_kwh,counterfactual_actual_shed_avg_per_hour_kwh,counterfactual_delivery_ratio_vs_baseline_upper_bound_total,vpp_energy_reduction_total_kwh,vpp_energy_reduction_avg_per_hour_kwh,vpp_energy_reduction_basis
household_s5_shared_roommates_irregular,household_s5_shared_roommates_irregular,no_dr,Germany,1,2025-07-09,d09_hist_d09_1,hist_d09_1,9,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\germany_2025_price.csv,18.0,1.0,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_event_configs\d09_hist_d09_1.json,completed,0,13.3,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s5_shared_roommates_irregular_no_dr_germany_d09_hist_d09_1_2025-07-09_1day,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_dr_memory_germany_1day\household_s5_shared_roommates_irregular_no_dr_germany_d09_hist_d09_1_2025-07-09_1day.log,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s5_shared_roommates_irregular_no_dr_germany_d09_hist_d09_1_2025-07-09_1day\run_summary.txt,0,49.024354,49.024354,17.726641,0.098266,EUR/kWh,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\germany_2025_price.csv,10.4357,10.4357,1.0,1.0,,0.0,1.0,[],"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],matched,household_s5_shared_roommates_irregular|germany|1days|2025-07-09|no_dr,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s5_shared_roommates_irregular_no_dr_germany_d09_hist_d09_1_2025-07-09_1day\benchmark_result.json,no_dr_counterfactual_event_window_energy,1,10.4357,10.4357,10.4357,10.4357,0.0,0.0,0.0,0.0,0.0,no_dr_counterfactual_baseline
household_s1_dual_commuter_standard,household_s1_dual_commuter_standard,hema_agent,Germany,1,2025-07-09,d09_hist_d09_1,hist_d09_1,9,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\germany_2025_price.csv,18.0,1.0,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_event_configs\d09_hist_d09_1.json,completed,0,202.7,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s1_dual_commuter_standard_hema_agent_germany_d09_hist_d09_1_2025-07-09_1day,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_dr_memory_germany_1day\household_s1_dual_commuter_standard_hema_agent_germany_d09_hist_d09_1_2025-07-09_1day.log,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s1_dual_commuter_standard_hema_agent_germany_d09_hist_d09_1_2025-07-09_1day\run_summary.txt,0,58.971862,58.971862,17.897388,0.097357,EUR/kWh,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\germany_2025_price.csv,7.2382,7.2382,0.0,0.0,2.662,1.0,1.0,"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],[],matched,household_s1_dual_commuter_standard|germany|1days|2025-07-09|no_dr,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s1_dual_commuter_standard_no_dr_germany_d09_hist_d09_1_2025-07-09_1day\benchmark_result.json,no_dr_counterfactual_event_window_energy,1,10.4357,7.2382,10.4357,10.4357,3.1975,3.1975,0.3064,3.1975,3.1975,no_dr_counterfactual_baseline
household_s1_dual_commuter_standard,household_s1_dual_commuter_standard,no_dr,Tianjin,1,2025-07-09,d09_hist_d09_1,hist_d09_1,9,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\tianjin_tou_price_normalized.csv,18.0,1.0,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_event_configs\d09_hist_d09_1.json,completed,0,7.1,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s1_dual_commuter_standard_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_dr_memory_tianjin_1day\household_s1_dual_commuter_standard_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day.log,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s1_dual_commuter_standard_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day\run_summary.txt,0,83.912864,83.912864,70.239085,1.145234,normalized TOU cost/kWh,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\tianjin_tou_price_normalized.csv,6.0287,6.0287,1.0,1.0,,0.0,1.0,[],"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],matched,household_s1_dual_commuter_standard|tianjin|1days|2025-07-09|no_dr,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s1_dual_commuter_standard_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day\benchmark_result.json,no_dr_counterfactual_event_window_energy,1,6.0287,6.0287,6.0287,6.0287,0.0,0.0,0.0,0.0,0.0,no_dr_counterfactual_baseline
household_s2_multigeneration_caregiver,household_s2_multigeneration_caregiver,hema_agent,Germany,1,2025-07-09,d09_hist_d09_1,hist_d09_1,9,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\germany_2025_price.csv,18.0,1.0,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_event_configs\d09_hist_d09_1.json,completed,0,196.7,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s2_multigeneration_caregiver_hema_agent_germany_d09_hist_d09_1_2025-07-09_1day,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_dr_memory_germany_1day\household_s2_multigeneration_caregiver_hema_agent_germany_d09_hist_d09_1_2025-07-09_1day.log,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s2_multigeneration_caregiver_hema_agent_germany_d09_hist_d09_1_2025-07-09_1day\run_summary.txt,0,47.556437,47.556437,17.202373,0.097825,EUR/kWh,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\germany_2025_price.csv,9.3529,9.3529,0.0,0.0,2.6,1.0,1.0,"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],[],matched,household_s2_multigeneration_caregiver|germany|1days|2025-07-09|no_dr,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s2_multigeneration_caregiver_no_dr_germany_d09_hist_d09_1_2025-07-09_1day\benchmark_result.json,no_dr_counterfactual_event_window_energy,1,10.4336,9.3529,10.4336,10.4336,1.0807,1.0807,0.103579,1.0807,1.0807,no_dr_counterfactual_baseline
household_s2_multigeneration_caregiver,household_s2_multigeneration_caregiver,no_dr,Tianjin,1,2025-07-09,d09_hist_d09_1,hist_d09_1,9,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\tianjin_tou_price_normalized.csv,18.0,1.0,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_event_configs\d09_hist_d09_1.json,completed,0,14.7,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s2_multigeneration_caregiver_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_dr_memory_tianjin_1day\household_s2_multigeneration_caregiver_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day.log,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s2_multigeneration_caregiver_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day\run_summary.txt,0,76.693289,76.693289,68.015728,1.157406,normalized TOU cost/kWh,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\tianjin_tou_price_normalized.csv,6.0898,6.0898,1.0,1.0,,0.0,1.0,[],"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],matched,household_s2_multigeneration_caregiver|tianjin|1days|2025-07-09|no_dr,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s2_multigeneration_caregiver_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day\benchmark_result.json,no_dr_counterfactual_event_window_energy,1,6.0898,6.0898,6.0898,6.0898,0.0,0.0,0.0,0.0,0.0,no_dr_counterfactual_baseline
household_s3_hybrid_work_from_home,household_s3_hybrid_work_from_home,hema_agent,Germany,1,2025-07-09,d09_hist_d09_1,hist_d09_1,9,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\germany_2025_price.csv,18.0,1.0,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_event_configs\d09_hist_d09_1.json,completed,0,253.5,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s3_hybrid_work_from_home_hema_agent_germany_d09_hist_d09_1_2025-07-09_1day,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_dr_memory_germany_1day\household_s3_hybrid_work_from_home_hema_agent_germany_d09_hist_d09_1_2025-07-09_1day.log,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s3_hybrid_work_from_home_hema_agent_germany_d09_hist_d09_1_2025-07-09_1day\run_summary.txt,0,52.036896,52.036896,17.563392,0.097397,EUR/kWh,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\germany_2025_price.csv,6.4317,6.4317,0.0,0.0,2.683,1.0,1.0,"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],[],matched,household_s3_hybrid_work_from_home|germany|1days|2025-07-09|no_dr,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s3_hybrid_work_from_home_no_dr_germany_d09_hist_d09_1_2025-07-09_1day\benchmark_result.json,no_dr_counterfactual_event_window_energy,1,10.4438,6.4317,10.4438,10.4438,4.0121,4.0121,0.384161,4.0121,4.0121,no_dr_counterfactual_baseline
household_s4_ev_commuter_flexible,household_s4_ev_commuter_flexible,hema_agent,Germany,1,2025-07-09,d09_hist_d09_1,hist_d09_1,9,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\germany_2025_price.csv,18.0,1.0,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_event_configs\d09_hist_d09_1.json,completed,0,218.4,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s4_ev_commuter_flexible_hema_agent_germany_d09_hist_d09_1_2025-07-09_1day,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_dr_memory_germany_1day\household_s4_ev_commuter_flexible_hema_agent_germany_d09_hist_d09_1_2025-07-09_1day.log,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s4_ev_commuter_flexible_hema_agent_germany_d09_hist_d09_1_2025-07-09_1day\run_summary.txt,0,64.435569,64.435569,18.328651,0.097468,EUR/kWh,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\germany_2025_price.csv,6.5743,6.5743,0.0,0.0,2.7,1.0,1.0,"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],[],matched,household_s4_ev_commuter_flexible|germany|1days|2025-07-09|no_dr,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s4_ev_commuter_flexible_no_dr_germany_d09_hist_d09_1_2025-07-09_1day\benchmark_result.json,no_dr_counterfactual_event_window_energy,1,10.4357,6.5743,10.4357,10.4357,3.8614,3.8614,0.370018,3.8614,3.8614,no_dr_counterfactual_baseline
household_s3_hybrid_work_from_home,household_s3_hybrid_work_from_home,no_dr,Tianjin,1,2025-07-09,d09_hist_d09_1,hist_d09_1,9,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\tianjin_tou_price_normalized.csv,18.0,1.0,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_event_configs\d09_hist_d09_1.json,completed,0,6.1,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s3_hybrid_work_from_home_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_dr_memory_tianjin_1day\household_s3_hybrid_work_from_home_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day.log,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s3_hybrid_work_from_home_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day\run_summary.txt,0,80.303453,80.303453,68.964977,1.155247,normalized TOU cost/kWh,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\tianjin_tou_price_normalized.csv,6.0321,6.0321,1.0,1.0,,0.0,0.8,[],"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],matched,household_s3_hybrid_work_from_home|tianjin|1days|2025-07-09|no_dr,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s3_hybrid_work_from_home_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day\benchmark_result.json,no_dr_counterfactual_event_window_energy,1,6.0321,6.0321,6.0321,6.0321,0.0,0.0,0.0,0.0,0.0,no_dr_counterfactual_baseline
household_s5_shared_roommates_irregular,household_s5_shared_roommates_irregular,hema_agent,Germany,1,2025-07-09,d09_hist_d09_1,hist_d09_1,9,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\germany_2025_price.csv,18.0,1.0,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_event_configs\d09_hist_d09_1.json,completed,0,205.4,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s5_shared_roommates_irregular_hema_agent_germany_d09_hist_d09_1_2025-07-09_1day,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_dr_memory_germany_1day\household_s5_shared_roommates_irregular_hema_agent_germany_d09_hist_d09_1_2025-07-09_1day.log,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s5_shared_roommates_irregular_hema_agent_germany_d09_hist_d09_1_2025-07-09_1day\run_summary.txt,0,53.926935,53.926935,18.340853,0.098104,EUR/kWh,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\germany_2025_price.csv,7.2382,7.2382,0.0,0.0,1.5,1.0,0.8,"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],[],matched,household_s5_shared_roommates_irregular|germany|1days|2025-07-09|no_dr,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s5_shared_roommates_irregular_no_dr_germany_d09_hist_d09_1_2025-07-09_1day\benchmark_result.json,no_dr_counterfactual_event_window_energy,1,10.4357,7.2382,10.4357,10.4357,3.1975,3.1975,0.3064,3.1975,3.1975,no_dr_counterfactual_baseline
household_s4_ev_commuter_flexible,household_s4_ev_commuter_flexible,no_dr,Tianjin,1,2025-07-09,d09_hist_d09_1,hist_d09_1,9,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\tianjin_tou_price_normalized.csv,18.0,1.0,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_event_configs\d09_hist_d09_1.json,completed,0,15.9,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s4_ev_commuter_flexible_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_dr_memory_tianjin_1day\household_s4_ev_commuter_flexible_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day.log,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s4_ev_commuter_flexible_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day\run_summary.txt,0,87.514313,87.514313,72.104013,1.137786,normalized TOU cost/kWh,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\tianjin_tou_price_normalized.csv,6.0287,6.0287,1.0,1.0,,0.0,1.0,[],"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],matched,household_s4_ev_commuter_flexible|tianjin|1days|2025-07-09|no_dr,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s4_ev_commuter_flexible_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day\benchmark_result.json,no_dr_counterfactual_event_window_energy,1,6.0287,6.0287,6.0287,6.0287,0.0,0.0,0.0,0.0,0.0,no_dr_counterfactual_baseline
household_s5_shared_roommates_irregular,household_s5_shared_roommates_irregular,no_dr,Tianjin,1,2025-07-09,d09_hist_d09_1,hist_d09_1,9,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\tianjin_tou_price_normalized.csv,18.0,1.0,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_event_configs\d09_hist_d09_1.json,completed,0,17.7,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s5_shared_roommates_irregular_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_dr_memory_tianjin_1day\household_s5_shared_roommates_irregular_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day.log,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s5_shared_roommates_irregular_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day\run_summary.txt,0,80.034603,80.034603,68.536477,1.153958,normalized TOU cost/kWh,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\tianjin_tou_price_normalized.csv,6.0287,6.0287,1.0,1.0,,0.0,1.0,[],"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],matched,household_s5_shared_roommates_irregular|tianjin|1days|2025-07-09|no_dr,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s5_shared_roommates_irregular_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day\benchmark_result.json,no_dr_counterfactual_event_window_energy,1,6.0287,6.0287,6.0287,6.0287,0.0,0.0,0.0,0.0,0.0,no_dr_counterfactual_baseline
household_s1_dual_commuter_standard,household_s1_dual_commuter_standard,hema_agent,Tianjin,1,2025-07-09,d09_hist_d09_1,hist_d09_1,9,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\tianjin_tou_price_normalized.csv,18.0,1.0,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_event_configs\d09_hist_d09_1.json,completed,0,184.7,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s1_dual_commuter_standard_hema_agent_tianjin_d09_hist_d09_1_2025-07-09_1day,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_dr_memory_tianjin_1day\household_s1_dual_commuter_standard_hema_agent_tianjin_d09_hist_d09_1_2025-07-09_1day.log,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s1_dual_commuter_standard_hema_agent_tianjin_d09_hist_d09_1_2025-07-09_1day\run_summary.txt,0,95.762456,95.762456,85.564464,1.341786,normalized TOU cost/kWh,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\tianjin_tou_price_normalized.csv,3.076,3.076,0.0,0.0,2.562,1.0,1.0,"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],[],matched,household_s1_dual_commuter_standard|tianjin|1days|2025-07-09|no_dr,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s1_dual_commuter_standard_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day\benchmark_result.json,no_dr_counterfactual_event_window_energy,1,6.0287,3.076,6.0287,6.0287,2.9527,2.9527,0.489774,2.9527,2.9527,no_dr_counterfactual_baseline
household_s1_dual_commuter_standard,household_s1_dual_commuter_standard,no_dr,Germany,1,2025-07-10,d10_hist_d10_1,hist_d10_1,10,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\germany_2025_price.csv,18.0,1.0,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_event_configs\d10_hist_d10_1.json,completed,0,16.9,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s1_dual_commuter_standard_no_dr_germany_d10_hist_d10_1_2025-07-10_1day,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_dr_memory_germany_1day\household_s1_dual_commuter_standard_no_dr_germany_d10_hist_d10_1_2025-07-10_1day.log,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s1_dual_commuter_standard_no_dr_germany_d10_hist_d10_1_2025-07-10_1day\run_summary.txt,0,64.60807,64.60807,18.287238,0.097098,EUR/kWh,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\germany_2025_price.csv,10.9595,10.9595,1.0,1.0,,0.0,1.0,[],"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],matched,household_s1_dual_commuter_standard|germany|1days|2025-07-10|no_dr,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s1_dual_commuter_standard_no_dr_germany_d10_hist_d10_1_2025-07-10_1day\benchmark_result.json,no_dr_counterfactual_event_window_energy,1,10.9595,10.9595,10.9595,10.9595,0.0,0.0,0.0,0.0,0.0,no_dr_counterfactual_baseline
household_s2_multigeneration_caregiver,household_s2_multigeneration_caregiver,hema_agent,Tianjin,1,2025-07-09,d09_hist_d09_1,hist_d09_1,9,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\tianjin_tou_price_normalized.csv,18.0,1.0,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_event_configs\d09_hist_d09_1.json,completed,0,186.3,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s2_multigeneration_caregiver_hema_agent_tianjin_d09_hist_d09_1_2025-07-09_1day,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_dr_memory_tianjin_1day\household_s2_multigeneration_caregiver_hema_agent_tianjin_d09_hist_d09_1_2025-07-09_1day.log,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s2_multigeneration_caregiver_hema_agent_tianjin_d09_hist_d09_1_2025-07-09_1day\run_summary.txt,0,83.66183,83.66183,84.73571,1.332122,normalized TOU cost/kWh,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\tianjin_tou_price_normalized.csv,5.0312,5.0312,0.0,0.0,2.6,1.0,1.0,"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],[],matched,household_s2_multigeneration_caregiver|tianjin|1days|2025-07-09|no_dr,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s2_multigeneration_caregiver_no_dr_tianjin_d09_hist_d09_1_2025-07-09_1day\benchmark_result.json,no_dr_counterfactual_event_window_energy,1,6.0898,5.0312,6.0898,6.0898,1.0586,1.0586,0.173832,1.0586,1.0586,no_dr_counterfactual_baseline
household_s2_multigeneration_caregiver,household_s2_multigeneration_caregiver,no_dr,Germany,1,2025-07-10,d10_hist_d10_1,hist_d10_1,10,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\germany_2025_price.csv,18.0,1.0,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_event_configs\d10_hist_d10_1.json,completed,0,11.3,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s2_multigeneration_caregiver_no_dr_germany_d10_hist_d10_1_2025-07-10_1day,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\_batch_logs\daily_dr_memory_germany_1day\household_s2_multigeneration_caregiver_no_dr_germany_d10_hist_d10_1_2025-07-10_1day.log,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s2_multigeneration_caregiver_no_dr_germany_d10_hist_d10_1_2025-07-10_1day\run_summary.txt,0,57.361027,57.361027,17.494671,0.096948,EUR/kWh,D:\Pycharm_project\PycharmProjects\EnergyBridge\experiments\real_data\germany_2025_price.csv,10.9981,10.9981,1.0,1.0,,0.0,1.0,[],"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],matched,household_s2_multigeneration_caregiver|germany|1days|2025-07-10|no_dr,D:\Pycharm_project\PycharmProjects\EnergyBridge\benchmark_results\2026-07-22_july\household_s2_multigeneration_caregiver_no_dr_germany_d10_hist_d10_1_2025-07-10_1day\benchmark_result.json,no_dr_counterfactual_event_window_energy,1,10.9981,10.9981,10.9981,10.9981,0.0,0.0,0.0,0.0,0.0,no_dr_counterfactual_baseline
