Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Germany,DEU,2025-08-10 10:00:00,2025-08-10 12:00:00,-47.28
Germany,DEU,2025-08-10 11:00:00,2025-08-10 13:00:00,-71.26
Germany,DEU,2025-08-10 12:00:00,2025-08-10 14:00:00,-62.73
Germany,DEU,2025-08-10 13:00:00,2025-08-10 15:00:00,-31.24
Germany,DEU,2025-08-10 14:00:00,2025-08-10 16:00:00,-5.09
Germany,DEU,2025-08-10 15:00:00,2025-08-10 17:00:00,2.81
Germany,DEU,2025-08-10 16:00:00,2025-08-10 18:00:00,81.32
Germany,DEU,2025-08-10 17:00:00,2025-08-10 19:00:00,106.98
Germany,DEU,2025-08-10 18:00:00,2025-08-10 20:00:00,119.62
Germany,DEU,2025-08-10 19:00:00,2025-08-10 21:00:00,121.82
Germany,DEU,2025-08-10 20:00:00,2025-08-10 22:00:00,110.72
Germany,DEU,2025-08-10 21:00:00,2025-08-10 23:00:00,101.66
Germany,DEU,2025-08-10 22:00:00,2025-08-11 00:00:00,95.52
Germany,DEU,2025-08-10 23:00:00,2025-08-11 01:00:00,90.54
Germany,DEU,2025-08-11 00:00:00,2025-08-11 02:00:00,87.85
Germany,DEU,2025-08-11 01:00:00,2025-08-11 03:00:00,86.6
Germany,DEU,2025-08-11 02:00:00,2025-08-11 04:00:00,91.47
Germany,DEU,2025-08-11 03:00:00,2025-08-11 05:00:00,100.71
Germany,DEU,2025-08-11 04:00:00,2025-08-11 06:00:00,122.11
Germany,DEU,2025-08-11 05:00:00,2025-08-11 07:00:00,127.99
Germany,DEU,2025-08-11 06:00:00,2025-08-11 08:00:00,105.39
Germany,DEU,2025-08-11 07:00:00,2025-08-11 09:00:00,89.0
Germany,DEU,2025-08-11 08:00:00,2025-08-11 10:00:00,49.34
Germany,DEU,2025-08-11 09:00:00,2025-08-11 11:00:00,10.38
Germany,DEU,2025-08-11 10:00:00,2025-08-11 12:00:00,4.15
Germany,DEU,2025-08-11 11:00:00,2025-08-11 13:00:00,1.64
Germany,DEU,2025-08-11 12:00:00,2025-08-11 14:00:00,1.4
Germany,DEU,2025-08-11 13:00:00,2025-08-11 15:00:00,9.55
Germany,DEU,2025-08-11 14:00:00,2025-08-11 16:00:00,51.23
Germany,DEU,2025-08-11 15:00:00,2025-08-11 17:00:00,87.74
Germany,DEU,2025-08-11 16:00:00,2025-08-11 18:00:00,108.2
Germany,DEU,2025-08-11 17:00:00,2025-08-11 19:00:00,146.12
Germany,DEU,2025-08-11 18:00:00,2025-08-11 20:00:00,191.88
Germany,DEU,2025-08-11 19:00:00,2025-08-11 21:00:00,148.91
Germany,DEU,2025-08-11 20:00:00,2025-08-11 22:00:00,113.53
Germany,DEU,2025-08-11 21:00:00,2025-08-11 23:00:00,99.9
Germany,DEU,2025-08-11 22:00:00,2025-08-12 00:00:00,94.96
Germany,DEU,2025-08-11 23:00:00,2025-08-12 01:00:00,91.56
Germany,DEU,2025-08-12 00:00:00,2025-08-12 02:00:00,88.32
Germany,DEU,2025-08-12 01:00:00,2025-08-12 03:00:00,88.17
Germany,DEU,2025-08-12 02:00:00,2025-08-12 04:00:00,89.06
Germany,DEU,2025-08-12 03:00:00,2025-08-12 05:00:00,98.29
Germany,DEU,2025-08-12 04:00:00,2025-08-12 06:00:00,115.06
Germany,DEU,2025-08-12 05:00:00,2025-08-12 07:00:00,113.59
Germany,DEU,2025-08-12 06:00:00,2025-08-12 08:00:00,101.74
Germany,DEU,2025-08-12 07:00:00,2025-08-12 09:00:00,90.65
Germany,DEU,2025-08-12 08:00:00,2025-08-12 10:00:00,73.94
Germany,DEU,2025-08-12 09:00:00,2025-08-12 11:00:00,36.83
Germany,DEU,2025-08-12 10:00:00,2025-08-12 12:00:00,11.98
Germany,DEU,2025-08-12 11:00:00,2025-08-12 13:00:00,8.47
Germany,DEU,2025-08-12 12:00:00,2025-08-12 14:00:00,8.9
Germany,DEU,2025-08-12 13:00:00,2025-08-12 15:00:00,30.27
Germany,DEU,2025-08-12 14:00:00,2025-08-12 16:00:00,71.97
Germany,DEU,2025-08-12 15:00:00,2025-08-12 17:00:00,96.14
Germany,DEU,2025-08-12 16:00:00,2025-08-12 18:00:00,108.89
Germany,DEU,2025-08-12 17:00:00,2025-08-12 19:00:00,143.66
Germany,DEU,2025-08-12 18:00:00,2025-08-12 20:00:00,162.88
Germany,DEU,2025-08-12 19:00:00,2025-08-12 21:00:00,140.48
Germany,DEU,2025-08-12 20:00:00,2025-08-12 22:00:00,111.42
Germany,DEU,2025-08-12 21:00:00,2025-08-12 23:00:00,98.22
Germany,DEU,2025-08-12 22:00:00,2025-08-13 00:00:00,98.26
Germany,DEU,2025-08-12 23:00:00,2025-08-13 01:00:00,91.82
Germany,DEU,2025-08-13 00:00:00,2025-08-13 02:00:00,88.99
Germany,DEU,2025-08-13 01:00:00,2025-08-13 03:00:00,86.27
Germany,DEU,2025-08-13 02:00:00,2025-08-13 04:00:00,87.49
Germany,DEU,2025-08-13 03:00:00,2025-08-13 05:00:00,96.04
Germany,DEU,2025-08-13 04:00:00,2025-08-13 06:00:00,108.31
Germany,DEU,2025-08-13 05:00:00,2025-08-13 07:00:00,108.97
Germany,DEU,2025-08-13 06:00:00,2025-08-13 08:00:00,106.07
Germany,DEU,2025-08-13 07:00:00,2025-08-13 09:00:00,94.9
Germany,DEU,2025-08-13 08:00:00,2025-08-13 10:00:00,82.78
Germany,DEU,2025-08-13 09:00:00,2025-08-13 11:00:00,57.29
Germany,DEU,2025-08-13 10:00:00,2025-08-13 12:00:00,32.12
Germany,DEU,2025-08-13 11:00:00,2025-08-13 13:00:00,21.34
Germany,DEU,2025-08-13 12:00:00,2025-08-13 14:00:00,31.57
Germany,DEU,2025-08-13 13:00:00,2025-08-13 15:00:00,58.78
Germany,DEU,2025-08-13 14:00:00,2025-08-13 16:00:00,84.76
Germany,DEU,2025-08-13 15:00:00,2025-08-13 17:00:00,99.13
Germany,DEU,2025-08-13 16:00:00,2025-08-13 18:00:00,117.48
Germany,DEU,2025-08-13 17:00:00,2025-08-13 19:00:00,183.06
Germany,DEU,2025-08-13 18:00:00,2025-08-13 20:00:00,209.49
Germany,DEU,2025-08-13 19:00:00,2025-08-13 21:00:00,151.63
Germany,DEU,2025-08-13 20:00:00,2025-08-13 22:00:00,125.12
Germany,DEU,2025-08-13 21:00:00,2025-08-13 23:00:00,107.3
Germany,DEU,2025-08-13 22:00:00,2025-08-14 00:00:00,98.52
Germany,DEU,2025-08-13 23:00:00,2025-08-14 01:00:00,93.6
Germany,DEU,2025-08-14 00:00:00,2025-08-14 02:00:00,90.75
Germany,DEU,2025-08-14 01:00:00,2025-08-14 03:00:00,89.32
Germany,DEU,2025-08-14 02:00:00,2025-08-14 04:00:00,89.5
Germany,DEU,2025-08-14 03:00:00,2025-08-14 05:00:00,96.71
Germany,DEU,2025-08-14 04:00:00,2025-08-14 06:00:00,112.09
Germany,DEU,2025-08-14 05:00:00,2025-08-14 07:00:00,112.6
Germany,DEU,2025-08-14 06:00:00,2025-08-14 08:00:00,99.78
Germany,DEU,2025-08-14 07:00:00,2025-08-14 09:00:00,90.76
Germany,DEU,2025-08-14 08:00:00,2025-08-14 10:00:00,82.86
Germany,DEU,2025-08-14 09:00:00,2025-08-14 11:00:00,69.5
Germany,DEU,2025-08-14 10:00:00,2025-08-14 12:00:00,56.39
Germany,DEU,2025-08-14 11:00:00,2025-08-14 13:00:00,45.01
Germany,DEU,2025-08-14 12:00:00,2025-08-14 14:00:00,56.96
Germany,DEU,2025-08-14 13:00:00,2025-08-14 15:00:00,75.17
Germany,DEU,2025-08-14 14:00:00,2025-08-14 16:00:00,86.36
Germany,DEU,2025-08-14 15:00:00,2025-08-14 17:00:00,101.67
Germany,DEU,2025-08-14 16:00:00,2025-08-14 18:00:00,119.6
Germany,DEU,2025-08-14 17:00:00,2025-08-14 19:00:00,229.19
Germany,DEU,2025-08-14 18:00:00,2025-08-14 20:00:00,283.15
Germany,DEU,2025-08-14 19:00:00,2025-08-14 21:00:00,162.53
Germany,DEU,2025-08-14 20:00:00,2025-08-14 22:00:00,124.0
Germany,DEU,2025-08-14 21:00:00,2025-08-14 23:00:00,108.14
Germany,DEU,2025-08-14 22:00:00,2025-08-15 00:00:00,101.87
Germany,DEU,2025-08-14 23:00:00,2025-08-15 01:00:00,96.6
Germany,DEU,2025-08-15 00:00:00,2025-08-15 02:00:00,91.74
Germany,DEU,2025-08-15 01:00:00,2025-08-15 03:00:00,90.04
Germany,DEU,2025-08-15 02:00:00,2025-08-15 04:00:00,93.19
Germany,DEU,2025-08-15 03:00:00,2025-08-15 05:00:00,97.41
Germany,DEU,2025-08-15 04:00:00,2025-08-15 06:00:00,104.39
Germany,DEU,2025-08-15 05:00:00,2025-08-15 07:00:00,103.62
Germany,DEU,2025-08-15 06:00:00,2025-08-15 08:00:00,95.66
Germany,DEU,2025-08-15 07:00:00,2025-08-15 09:00:00,80.2
Germany,DEU,2025-08-15 08:00:00,2025-08-15 10:00:00,46.92
Germany,DEU,2025-08-15 09:00:00,2025-08-15 11:00:00,5.5
Germany,DEU,2025-08-15 10:00:00,2025-08-15 12:00:00,1.76
Germany,DEU,2025-08-15 11:00:00,2025-08-15 13:00:00,1.0
Germany,DEU,2025-08-15 12:00:00,2025-08-15 14:00:00,1.19
Germany,DEU,2025-08-15 13:00:00,2025-08-15 15:00:00,5.86
Germany,DEU,2025-08-15 14:00:00,2025-08-15 16:00:00,34.19
Germany,DEU,2025-08-15 15:00:00,2025-08-15 17:00:00,79.05
Germany,DEU,2025-08-15 16:00:00,2025-08-15 18:00:00,100.7
Germany,DEU,2025-08-15 17:00:00,2025-08-15 19:00:00,111.44
Germany,DEU,2025-08-15 18:00:00,2025-08-15 20:00:00,123.27
Germany,DEU,2025-08-15 19:00:00,2025-08-15 21:00:00,114.15
Germany,DEU,2025-08-15 20:00:00,2025-08-15 22:00:00,105.29
Germany,DEU,2025-08-15 21:00:00,2025-08-15 23:00:00,97.24
Germany,DEU,2025-08-15 22:00:00,2025-08-16 00:00:00,95.51
Germany,DEU,2025-08-15 23:00:00,2025-08-16 01:00:00,90.29
Germany,DEU,2025-08-16 00:00:00,2025-08-16 02:00:00,88.76
Germany,DEU,2025-08-16 01:00:00,2025-08-16 03:00:00,84.57
Germany,DEU,2025-08-16 02:00:00,2025-08-16 04:00:00,83.88
Germany,DEU,2025-08-16 03:00:00,2025-08-16 05:00:00,86.55
Germany,DEU,2025-08-16 04:00:00,2025-08-16 06:00:00,88.36
Germany,DEU,2025-08-16 05:00:00,2025-08-16 07:00:00,86.61
Germany,DEU,2025-08-16 06:00:00,2025-08-16 08:00:00,83.76
Germany,DEU,2025-08-16 07:00:00,2025-08-16 09:00:00,66.35
Germany,DEU,2025-08-16 08:00:00,2025-08-16 10:00:00,24.05
Germany,DEU,2025-08-16 09:00:00,2025-08-16 11:00:00,6.78
Germany,DEU,2025-08-16 10:00:00,2025-08-16 12:00:00,1.35
Germany,DEU,2025-08-16 11:00:00,2025-08-16 13:00:00,0.02
Germany,DEU,2025-08-16 12:00:00,2025-08-16 14:00:00,-0.0
Germany,DEU,2025-08-16 13:00:00,2025-08-16 15:00:00,-0.9
Germany,DEU,2025-08-16 14:00:00,2025-08-16 16:00:00,0.71
Germany,DEU,2025-08-16 15:00:00,2025-08-16 17:00:00,20.73
Germany,DEU,2025-08-16 16:00:00,2025-08-16 18:00:00,69.9
Germany,DEU,2025-08-16 17:00:00,2025-08-16 19:00:00,96.81
Germany,DEU,2025-08-16 18:00:00,2025-08-16 20:00:00,101.88
Germany,DEU,2025-08-16 19:00:00,2025-08-16 21:00:00,100.48
Germany,DEU,2025-08-16 20:00:00,2025-08-16 22:00:00,96.05
Germany,DEU,2025-08-16 21:00:00,2025-08-16 23:00:00,90.28
Germany,DEU,2025-08-16 22:00:00,2025-08-17 00:00:00,89.72
Germany,DEU,2025-08-16 23:00:00,2025-08-17 01:00:00,85.3
Germany,DEU,2025-08-17 00:00:00,2025-08-17 02:00:00,85.7
Germany,DEU,2025-08-17 01:00:00,2025-08-17 03:00:00,85.33
Germany,DEU,2025-08-17 02:00:00,2025-08-17 04:00:00,85.34
Germany,DEU,2025-08-17 03:00:00,2025-08-17 05:00:00,87.19
Germany,DEU,2025-08-17 04:00:00,2025-08-17 06:00:00,86.57
Germany,DEU,2025-08-17 05:00:00,2025-08-17 07:00:00,79.13
Germany,DEU,2025-08-17 06:00:00,2025-08-17 08:00:00,73.48
Germany,DEU,2025-08-17 07:00:00,2025-08-17 09:00:00,30.03
Germany,DEU,2025-08-17 08:00:00,2025-08-17 10:00:00,5.36
Germany,DEU,2025-08-17 09:00:00,2025-08-17 11:00:00,-0.4
Germany,DEU,2025-08-17 10:00:00,2025-08-17 12:00:00,-1.1
Germany,DEU,2025-08-17 11:00:00,2025-08-17 13:00:00,-5.65
Germany,DEU,2025-08-17 12:00:00,2025-08-17 14:00:00,-4.71
Germany,DEU,2025-08-17 13:00:00,2025-08-17 15:00:00,0.24
Germany,DEU,2025-08-17 14:00:00,2025-08-17 16:00:00,10.68
Germany,DEU,2025-08-17 15:00:00,2025-08-17 17:00:00,70.47
Germany,DEU,2025-08-17 16:00:00,2025-08-17 18:00:00,99.69
Germany,DEU,2025-08-17 17:00:00,2025-08-17 19:00:00,114.3
Germany,DEU,2025-08-17 18:00:00,2025-08-17 20:00:00,115.26
Germany,DEU,2025-08-17 19:00:00,2025-08-17 21:00:00,113.72
Germany,DEU,2025-08-17 20:00:00,2025-08-17 22:00:00,106.89
Germany,DEU,2025-08-17 21:00:00,2025-08-17 23:00:00,102.04
Germany,DEU,2025-08-17 22:00:00,2025-08-18 00:00:00,93.98
Germany,DEU,2025-08-17 23:00:00,2025-08-18 01:00:00,89.41
Germany,DEU,2025-08-18 00:00:00,2025-08-18 02:00:00,86.21
Germany,DEU,2025-08-18 01:00:00,2025-08-18 03:00:00,86.12
Germany,DEU,2025-08-18 02:00:00,2025-08-18 04:00:00,89.15
Germany,DEU,2025-08-18 03:00:00,2025-08-18 05:00:00,101.03
Germany,DEU,2025-08-18 04:00:00,2025-08-18 06:00:00,123.41
Germany,DEU,2025-08-18 05:00:00,2025-08-18 07:00:00,129.71
Germany,DEU,2025-08-18 06:00:00,2025-08-18 08:00:00,109.88
Germany,DEU,2025-08-18 07:00:00,2025-08-18 09:00:00,90.07
Germany,DEU,2025-08-18 08:00:00,2025-08-18 10:00:00,71.86
Germany,DEU,2025-08-18 09:00:00,2025-08-18 11:00:00,54.96
Germany,DEU,2025-08-18 10:00:00,2025-08-18 12:00:00,25.51
Germany,DEU,2025-08-18 11:00:00,2025-08-18 13:00:00,17.74
Germany,DEU,2025-08-18 12:00:00,2025-08-18 14:00:00,19.82
Germany,DEU,2025-08-18 13:00:00,2025-08-18 15:00:00,50.95
Germany,DEU,2025-08-18 14:00:00,2025-08-18 16:00:00,69.92
Germany,DEU,2025-08-18 15:00:00,2025-08-18 17:00:00,91.87
Germany,DEU,2025-08-18 16:00:00,2025-08-18 18:00:00,111.11
Germany,DEU,2025-08-18 17:00:00,2025-08-18 19:00:00,183.35
Germany,DEU,2025-08-18 18:00:00,2025-08-18 20:00:00,218.04
Germany,DEU,2025-08-18 19:00:00,2025-08-18 21:00:00,140.5
Germany,DEU,2025-08-18 20:00:00,2025-08-18 22:00:00,113.12
Germany,DEU,2025-08-18 21:00:00,2025-08-18 23:00:00,103.6
Germany,DEU,2025-08-18 22:00:00,2025-08-19 00:00:00,100.22
Germany,DEU,2025-08-18 23:00:00,2025-08-19 01:00:00,94.73
Germany,DEU,2025-08-19 00:00:00,2025-08-19 02:00:00,90.42
Germany,DEU,2025-08-19 01:00:00,2025-08-19 03:00:00,88.08
Germany,DEU,2025-08-19 02:00:00,2025-08-19 04:00:00,91.54
Germany,DEU,2025-08-19 03:00:00,2025-08-19 05:00:00,101.5
Germany,DEU,2025-08-19 04:00:00,2025-08-19 06:00:00,115.52
Germany,DEU,2025-08-19 05:00:00,2025-08-19 07:00:00,115.16
Germany,DEU,2025-08-19 06:00:00,2025-08-19 08:00:00,100.95
Germany,DEU,2025-08-19 07:00:00,2025-08-19 09:00:00,90.41
Germany,DEU,2025-08-19 08:00:00,2025-08-19 10:00:00,69.85
Germany,DEU,2025-08-19 09:00:00,2025-08-19 11:00:00,43.55
Germany,DEU,2025-08-19 10:00:00,2025-08-19 12:00:00,16.17
Germany,DEU,2025-08-19 11:00:00,2025-08-19 13:00:00,6.86
Germany,DEU,2025-08-19 12:00:00,2025-08-19 14:00:00,10.48
Germany,DEU,2025-08-19 13:00:00,2025-08-19 15:00:00,26.49
Germany,DEU,2025-08-19 14:00:00,2025-08-19 16:00:00,62.56
Germany,DEU,2025-08-19 15:00:00,2025-08-19 17:00:00,91.7
Germany,DEU,2025-08-19 16:00:00,2025-08-19 18:00:00,104.8
Germany,DEU,2025-08-19 17:00:00,2025-08-19 19:00:00,128.64
Germany,DEU,2025-08-19 18:00:00,2025-08-19 20:00:00,138.38
Germany,DEU,2025-08-19 19:00:00,2025-08-19 21:00:00,114.58
Germany,DEU,2025-08-19 20:00:00,2025-08-19 22:00:00,102.93
Germany,DEU,2025-08-19 21:00:00,2025-08-19 23:00:00,94.64
Germany,DEU,2025-08-19 22:00:00,2025-08-20 00:00:00,97.27
Germany,DEU,2025-08-19 23:00:00,2025-08-20 01:00:00,91.18
Germany,DEU,2025-08-20 00:00:00,2025-08-20 02:00:00,86.73
Germany,DEU,2025-08-20 01:00:00,2025-08-20 03:00:00,84.82
Germany,DEU,2025-08-20 02:00:00,2025-08-20 04:00:00,87.74
Germany,DEU,2025-08-20 03:00:00,2025-08-20 05:00:00,97.88
Germany,DEU,2025-08-20 04:00:00,2025-08-20 06:00:00,107.57
Germany,DEU,2025-08-20 05:00:00,2025-08-20 07:00:00,108.69
Germany,DEU,2025-08-20 06:00:00,2025-08-20 08:00:00,99.53
Germany,DEU,2025-08-20 07:00:00,2025-08-20 09:00:00,90.46
Germany,DEU,2025-08-20 08:00:00,2025-08-20 10:00:00,79.82
Germany,DEU,2025-08-20 09:00:00,2025-08-20 11:00:00,66.86
Germany,DEU,2025-08-20 10:00:00,2025-08-20 12:00:00,49.94
Germany,DEU,2025-08-20 11:00:00,2025-08-20 13:00:00,38.34
Germany,DEU,2025-08-20 12:00:00,2025-08-20 14:00:00,47.76
Germany,DEU,2025-08-20 13:00:00,2025-08-20 15:00:00,70.43
Germany,DEU,2025-08-20 14:00:00,2025-08-20 16:00:00,85.36
Germany,DEU,2025-08-20 15:00:00,2025-08-20 17:00:00,101.11
Germany,DEU,2025-08-20 16:00:00,2025-08-20 18:00:00,109.79
Germany,DEU,2025-08-20 17:00:00,2025-08-20 19:00:00,127.8
Germany,DEU,2025-08-20 18:00:00,2025-08-20 20:00:00,126.08
Germany,DEU,2025-08-20 19:00:00,2025-08-20 21:00:00,112.75
Germany,DEU,2025-08-20 20:00:00,2025-08-20 22:00:00,102.79
Germany,DEU,2025-08-20 21:00:00,2025-08-20 23:00:00,97.34
Germany,DEU,2025-08-20 22:00:00,2025-08-21 00:00:00,95.93
Germany,DEU,2025-08-20 23:00:00,2025-08-21 01:00:00,91.02
Germany,DEU,2025-08-21 00:00:00,2025-08-21 02:00:00,89.04
Germany,DEU,2025-08-21 01:00:00,2025-08-21 03:00:00,90.6
Germany,DEU,2025-08-21 02:00:00,2025-08-21 04:00:00,93.24
Germany,DEU,2025-08-21 03:00:00,2025-08-21 05:00:00,104.59
Germany,DEU,2025-08-21 04:00:00,2025-08-21 06:00:00,114.48
Germany,DEU,2025-08-21 05:00:00,2025-08-21 07:00:00,117.12
Germany,DEU,2025-08-21 06:00:00,2025-08-21 08:00:00,108.29
Germany,DEU,2025-08-21 07:00:00,2025-08-21 09:00:00,97.75
Germany,DEU,2025-08-21 08:00:00,2025-08-21 10:00:00,87.87
Germany,DEU,2025-08-21 09:00:00,2025-08-21 11:00:00,77.26
Germany,DEU,2025-08-21 10:00:00,2025-08-21 12:00:00,67.7
Germany,DEU,2025-08-21 11:00:00,2025-08-21 13:00:00,60.03
Germany,DEU,2025-08-21 12:00:00,2025-08-21 14:00:00,54.64
Germany,DEU,2025-08-21 13:00:00,2025-08-21 15:00:00,65.89
Germany,DEU,2025-08-21 14:00:00,2025-08-21 16:00:00,73.6
Germany,DEU,2025-08-21 15:00:00,2025-08-21 17:00:00,88.92
Germany,DEU,2025-08-21 16:00:00,2025-08-21 18:00:00,100.17
Germany,DEU,2025-08-21 17:00:00,2025-08-21 19:00:00,106.01
Germany,DEU,2025-08-21 18:00:00,2025-08-21 20:00:00,111.16
Germany,DEU,2025-08-21 19:00:00,2025-08-21 21:00:00,107.56
Germany,DEU,2025-08-21 20:00:00,2025-08-21 22:00:00,101.29
Germany,DEU,2025-08-21 21:00:00,2025-08-21 23:00:00,91.48
Germany,DEU,2025-08-21 22:00:00,2025-08-22 00:00:00,89.87
Germany,DEU,2025-08-21 23:00:00,2025-08-22 01:00:00,84.54
Germany,DEU,2025-08-22 00:00:00,2025-08-22 02:00:00,81.24
Germany,DEU,2025-08-22 01:00:00,2025-08-22 03:00:00,80.09
Germany,DEU,2025-08-22 02:00:00,2025-08-22 04:00:00,81.16
Germany,DEU,2025-08-22 03:00:00,2025-08-22 05:00:00,90.24
Germany,DEU,2025-08-22 04:00:00,2025-08-22 06:00:00,104.22
Germany,DEU,2025-08-22 05:00:00,2025-08-22 07:00:00,107.72
Germany,DEU,2025-08-22 06:00:00,2025-08-22 08:00:00,102.07
Germany,DEU,2025-08-22 07:00:00,2025-08-22 09:00:00,88.96
Germany,DEU,2025-08-22 08:00:00,2025-08-22 10:00:00,68.83
Germany,DEU,2025-08-22 09:00:00,2025-08-22 11:00:00,38.3
Germany,DEU,2025-08-22 10:00:00,2025-08-22 12:00:00,19.12
Germany,DEU,2025-08-22 11:00:00,2025-08-22 13:00:00,7.96
Germany,DEU,2025-08-22 12:00:00,2025-08-22 14:00:00,1.93
Germany,DEU,2025-08-22 13:00:00,2025-08-22 15:00:00,6.66
Germany,DEU,2025-08-22 14:00:00,2025-08-22 16:00:00,36.84
Germany,DEU,2025-08-22 15:00:00,2025-08-22 17:00:00,72.31
Germany,DEU,2025-08-22 16:00:00,2025-08-22 18:00:00,95.82
Germany,DEU,2025-08-22 17:00:00,2025-08-22 19:00:00,107.76
Germany,DEU,2025-08-22 18:00:00,2025-08-22 20:00:00,115.11
Germany,DEU,2025-08-22 19:00:00,2025-08-22 21:00:00,109.58
Germany,DEU,2025-08-22 20:00:00,2025-08-22 22:00:00,102.89
Germany,DEU,2025-08-22 21:00:00,2025-08-22 23:00:00,95.57
Germany,DEU,2025-08-22 22:00:00,2025-08-23 00:00:00,95.87
Germany,DEU,2025-08-22 23:00:00,2025-08-23 01:00:00,89.66
Germany,DEU,2025-08-23 00:00:00,2025-08-23 02:00:00,87.38
Germany,DEU,2025-08-23 01:00:00,2025-08-23 03:00:00,83.96
Germany,DEU,2025-08-23 02:00:00,2025-08-23 04:00:00,83.68
Germany,DEU,2025-08-23 03:00:00,2025-08-23 05:00:00,83.7
Germany,DEU,2025-08-23 04:00:00,2025-08-23 06:00:00,86.17
Germany,DEU,2025-08-23 05:00:00,2025-08-23 07:00:00,86.41
Germany,DEU,2025-08-23 06:00:00,2025-08-23 08:00:00,80.47
Germany,DEU,2025-08-23 07:00:00,2025-08-23 09:00:00,59.9
Germany,DEU,2025-08-23 08:00:00,2025-08-23 10:00:00,15.4
Germany,DEU,2025-08-23 09:00:00,2025-08-23 11:00:00,3.06
Germany,DEU,2025-08-23 10:00:00,2025-08-23 12:00:00,1.15
Germany,DEU,2025-08-23 11:00:00,2025-08-23 13:00:00,0.42
Germany,DEU,2025-08-23 12:00:00,2025-08-23 14:00:00,0.08
Germany,DEU,2025-08-23 13:00:00,2025-08-23 15:00:00,2.22
Germany,DEU,2025-08-23 14:00:00,2025-08-23 16:00:00,9.86
Germany,DEU,2025-08-23 15:00:00,2025-08-23 17:00:00,66.82
Germany,DEU,2025-08-23 16:00:00,2025-08-23 18:00:00,99.22
Germany,DEU,2025-08-23 17:00:00,2025-08-23 19:00:00,111.1
Germany,DEU,2025-08-23 18:00:00,2025-08-23 20:00:00,120.58
Germany,DEU,2025-08-23 19:00:00,2025-08-23 21:00:00,116.83
Germany,DEU,2025-08-23 20:00:00,2025-08-23 22:00:00,109.14
Germany,DEU,2025-08-23 21:00:00,2025-08-23 23:00:00,104.39
Germany,DEU,2025-08-23 22:00:00,2025-08-24 00:00:00,100.25
Germany,DEU,2025-08-23 23:00:00,2025-08-24 01:00:00,94.56
Germany,DEU,2025-08-24 00:00:00,2025-08-24 02:00:00,93.95
Germany,DEU,2025-08-24 01:00:00,2025-08-24 03:00:00,93.06
Germany,DEU,2025-08-24 02:00:00,2025-08-24 04:00:00,90.44
Germany,DEU,2025-08-24 03:00:00,2025-08-24 05:00:00,92.0
Germany,DEU,2025-08-24 04:00:00,2025-08-24 06:00:00,91.22
Germany,DEU,2025-08-24 05:00:00,2025-08-24 07:00:00,84.37
Germany,DEU,2025-08-24 06:00:00,2025-08-24 08:00:00,68.63
Germany,DEU,2025-08-24 07:00:00,2025-08-24 09:00:00,9.98
Germany,DEU,2025-08-24 08:00:00,2025-08-24 10:00:00,0.38
Germany,DEU,2025-08-24 09:00:00,2025-08-24 11:00:00,-1.94
Germany,DEU,2025-08-24 10:00:00,2025-08-24 12:00:00,-3.69
Germany,DEU,2025-08-24 11:00:00,2025-08-24 13:00:00,-10.47
Germany,DEU,2025-08-24 12:00:00,2025-08-24 14:00:00,-8.89
Germany,DEU,2025-08-24 13:00:00,2025-08-24 15:00:00,-1.16
Germany,DEU,2025-08-24 14:00:00,2025-08-24 16:00:00,1.43
Germany,DEU,2025-08-24 15:00:00,2025-08-24 17:00:00,54.1
Germany,DEU,2025-08-24 16:00:00,2025-08-24 18:00:00,96.68
Germany,DEU,2025-08-24 17:00:00,2025-08-24 19:00:00,109.09
Germany,DEU,2025-08-24 18:00:00,2025-08-24 20:00:00,119.11
Germany,DEU,2025-08-24 19:00:00,2025-08-24 21:00:00,115.71
Germany,DEU,2025-08-24 20:00:00,2025-08-24 22:00:00,107.56
Germany,DEU,2025-08-24 21:00:00,2025-08-24 23:00:00,101.24
Germany,DEU,2025-08-24 22:00:00,2025-08-25 00:00:00,95.09
Germany,DEU,2025-08-24 23:00:00,2025-08-25 01:00:00,88.32
Germany,DEU,2025-08-25 00:00:00,2025-08-25 02:00:00,85.69
Germany,DEU,2025-08-25 01:00:00,2025-08-25 03:00:00,84.3
Germany,DEU,2025-08-25 02:00:00,2025-08-25 04:00:00,86.84
Germany,DEU,2025-08-25 03:00:00,2025-08-25 05:00:00,100.39
Germany,DEU,2025-08-25 04:00:00,2025-08-25 06:00:00,116.47
Germany,DEU,2025-08-25 05:00:00,2025-08-25 07:00:00,124.32
Germany,DEU,2025-08-25 06:00:00,2025-08-25 08:00:00,111.22
Germany,DEU,2025-08-25 07:00:00,2025-08-25 09:00:00,92.63
Germany,DEU,2025-08-25 08:00:00,2025-08-25 10:00:00,68.62
Germany,DEU,2025-08-25 09:00:00,2025-08-25 11:00:00,37.4
Germany,DEU,2025-08-25 10:00:00,2025-08-25 12:00:00,8.97
Germany,DEU,2025-08-25 11:00:00,2025-08-25 13:00:00,5.67
Germany,DEU,2025-08-25 12:00:00,2025-08-25 14:00:00,5.74
Germany,DEU,2025-08-25 13:00:00,2025-08-25 15:00:00,24.85
Germany,DEU,2025-08-25 14:00:00,2025-08-25 16:00:00,59.56
Germany,DEU,2025-08-25 15:00:00,2025-08-25 17:00:00,87.73
